선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
채은성,1루수,-0.912,2022,LG,121,120,935,10,0,896,53,90,0.99,0,0,0,-
신민재,2루수,,2022,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
박해민,1루수,,2022,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
문성주,중견수,,2022,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
이영빈,우익수,,2022,LG,1,0,1,0,0,2,0,0,1.000,0,0,0,-
신민재,좌익수,,2022,LG,3,0,4 1/3,0,0,1,0,0,1.000,0,0,0,-
박재욱,포수,,2022,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
박성한,유격수,2.979,2022,SSG,138,131,1176,24,0,215,376,97,0.961,0,0,0,-
최지훈,중견수,1.243,2022,SSG,114,106,921 2/3,1,0,241,8,2,0.996,0,0,0,-
김성현,2루수,0.846,2022,SSG,105,67,649,7,0,131,230,58,0.981,0,0,0,-
오태곤,좌익수,0.601,2022,SSG,81,50,488,1,0,117,7,1,0.992,0,0,0,-
김민식,포수,0.532,2022,SSG,98,64,595,5,3,462,50,3,0.99,3,39,17,30.4
이재원,포수,0.497,2022,SSG,100,78,660 1/3,4,0,567,20,8,0.993,0,55,6,9.8
최지훈,좌익수,0.386,2022,SSG,27,18,166 1/3,0,0,41,1,0,1.0,0,0,0,-
라가레스,좌익수,0.235,2022,SSG,46,46,394 2/3,2,0,97,2,0,0.98,0,0,0,-
최경모,3루수,0.214,2022,SSG,62,9,157 2/3,3,0,15,35,1,0.943,0,0,0,-
안상현,2루수,0.192,2022,SSG,30,9,103,1,0,21,42,10,0.984,0,0,0,-
최정,3루수,0.179,2022,SSG,117,115,958 1/3,12,0,71,170,12,0.953,0,0,0,-
김강민,중견수,0.175,2022,SSG,60,35,341,0,0,85,0,0,1.0,0,0,0,-
최경모,2루수,0.172,2022,SSG,28,5,76,0,0,17,20,2,1.0,0,0,0,-
최상민,우익수,0.169,2022,SSG,13,0,22,0,0,10,0,0,1.000,0,0,0,-
오준혁,우익수,0.148,2022,SSG,17,8,64,0,0,14,0,0,1.000,0,0,0,-
최지훈,우익수,0.104,2022,SSG,39,14,151 1/3,0,0,42,2,0,1.0,0,0,0,-
오준혁,좌익수,0.092,2022,SSG,8,4,29 1/3,0,0,3,2,0,1.000,0,0,0,-
최경모,유격수,0.086,2022,SSG,8,0,15 2/3,1,0,4,8,3,0.923,0,0,0,-
석정우,3루수,0.084,2022,SSG,3,1,9,0,0,1,3,1,1.000,0,0,0,-
한유섬,우익수,0.067,2022,SSG,120,114,979 2/3,0,0,210,4,0,1.0,0,0,0,-
최상민,중견수,0.055,2022,SSG,4,1,14,0,0,8,0,0,1.000,0,0,0,-
이흥련,포수,0.046,2022,SSG,22,15,139,0,0,109,5,1,1.000,0,14,1,6.7
추신수,우익수,0.041,2022,SSG,2,2,17,0,0,4,0,0,1.000,0,0,0,-
김성현,유격수,0.04,2022,SSG,20,11,94 1/3,1,0,16,32,7,0.980,0,0,0,-
오태곤,3루수,0.027,2022,SSG,1,0,2,0,0,0,1,0,1.000,0,0,0,-
석정우,2루수,0.016,2022,SSG,3,1,9 1/3,0,0,4,4,2,1.000,0,0,0,-
김규남,좌익수,0.012,2022,SSG,1,0,2,0,0,0,0,0,-,0,0,0,-
안상현,유격수,0.002,2022,SSG,1,0,2,0,0,0,0,0,-,0,0,0,-
최준우,2루수,0.0,2022,SSG,6,4,25,1,0,9,11,3,0.952,0,0,0,-
하재훈,우익수,-0.001,2022,SSG,1,0,3,0,0,0,0,0,-,0,0,0,-
오태곤,우익수,-0.003,2022,SSG,16,3,42 1/3,0,0,15,1,0,1.000,0,0,0,-
최항,3루수,-0.008,2022,SSG,3,2,13,0,0,0,2,1,1.000,0,0,0,-
이현석,포수,-0.012,2022,SSG,9,3,35,1,0,25,2,1,0.964,0,3,1,25.0
이정범,우익수,-0.014,2022,SSG,2,2,14,1,0,5,1,0,0.857,0,0,0,-
석정우,유격수,-0.014,2022,SSG,3,1,7 1/3,0,0,1,2,0,1.000,0,0,0,-
이정범,좌익수,-0.019,2022,SSG,1,1,4,0,0,0,0,0,-,0,0,0,-
오태곤,1루수,-0.033,2022,SSG,45,9,129 1/3,0,0,111,15,12,1.0,0,0,0,-
최항,1루수,-0.042,2022,SSG,3,0,3,0,0,2,0,0,1.000,0,0,0,-
조형우,포수,-0.046,2022,SSG,5,1,20,0,0,19,0,0,1.000,2,3,0,0.0
하재훈,좌익수,-0.058,2022,SSG,40,23,194,1,0,44,3,0,0.979,0,0,0,-
김규남,우익수,-0.061,2022,SSG,1,1,8,0,0,4,0,0,1.000,0,0,0,-
오태곤,중견수,-0.081,2022,SSG,5,1,12,0,0,0,0,0,-,0,0,0,-
김성현,3루수,-0.13,2022,SSG,18,10,111 1/3,4,0,12,23,2,0.897,0,0,0,-
최상민,좌익수,-0.212,2022,SSG,6,2,22,0,0,5,0,0,1.000,0,0,0,-
최주환,2루수,-0.233,2022,SSG,63,58,435,7,0,81,131,23,0.968,0,0,0,-
김재현,3루수,-0.235,2022,SSG,9,6,49,1,0,4,6,0,0.909,0,0,0,-
하재훈,중견수,-0.3,2022,SSG,5,1,12 2/3,0,0,1,0,0,1.000,0,0,0,-
최주환,1루수,-0.399,2022,SSG,24,18,157 2/3,4,0,143,14,20,0.975,0,0,0,-
크론,1루수,-0.749,2022,SSG,63,61,533 2/3,3,0,542,43,54,0.995,0,0,0,-
전의산,1루수,-0.961,2022,SSG,62,56,477 2/3,8,0,441,29,39,0.983,0,0,0,-
김재현,유격수,,2022,SSG,5,0,6,0,0,1,3,0,1.000,0,0,0,-
김재현,2루수,,2022,SSG,4,0,4,0,0,0,0,0,-,0,0,0,-
안상현,좌익수,,2022,SSG,1,0,1,0,0,0,0,0,-,0,0,0,-
안상현,3루수,,2022,SSG,1,0,1,0,0,0,1,0,1.000,0,0,0,-
김혜성,2루수,2.429,2022,키움,127,123,1080,11,0,293,371,85,0.984,0,0,0,-
이지영,포수,2.193,2022,키움,137,102,994 2/3,11,0,818,77,9,0.988,4,67,33,33.0
송성문,3루수,0.953,2022,키움,138,137,1216,15,0,89,250,23,0.958,0,0,0,-
김태진,2루수,0.444,2022,키움,26,18,167 1/3,3,0,41,65,15,0.972,0,0,0,-
신준우,유격수,0.374,2022,키움,66,16,196 1/3,2,0,31,76,20,0.982,0,0,0,-
김웅빈,1루수,0.268,2022,키움,11,9,77 2/3,1,0,70,8,5,0.987,0,0,0,-
이정후,중견수,0.211,2022,키움,134,132,1155 1/3,2,0,304,7,1,0.994,0,0,0,-
김휘집,2루수,0.115,2022,키움,6,0,10,0,0,1,9,1,1.000,0,0,0,-
전병우,3루수,0.109,2022,키움,14,3,36 1/3,1,0,3,11,1,0.933,0,0,0,-
예진원,중견수,0.077,2022,키움,3,0,4,0,0,2,0,0,1.000,0,0,0,-
박주홍,우익수,0.057,2022,키움,3,1,18,0,0,3,0,0,1.000,0,0,0,-
김혜성,유격수,0.044,2022,키움,3,0,5 2/3,0,0,2,0,0,1.000,0,0,0,-
이재홍,3루수,0.035,2022,키움,1,1,5,0,0,0,1,0,1.000,0,0,0,-
임지열,좌익수,0.031,2022,키움,22,18,155,0,0,39,2,1,1.000,0,0,0,-
이용규,중견수,0.029,2022,키움,2,1,16,0,0,6,0,0,1.000,0,0,0,-
예진원,좌익수,0.015,2022,키움,10,1,21,0,0,6,0,0,1.000,0,0,0,-
김휘집,3루수,0.014,2022,키움,5,0,10,1,0,2,3,2,0.833,0,0,0,-
박준태,우익수,0.011,2022,키움,25,7,102 2/3,0,0,19,0,0,1.000,0,0,0,-
이재홍,2루수,0.009,2022,키움,2,1,6,0,0,2,2,0,1.000,0,0,0,-
이병규,중견수,0.009,2022,키움,1,0,1,0,0,1,0,0,1.000,0,0,0,-
이병규,1루수,0.006,2022,키움,6,5,35,1,0,32,4,3,0.973,0,0,0,-
강민국,2루수,0.001,2022,키움,1,0,2,0,0,1,0,0,1.000,0,0,0,-
전병우,1루수,-0.001,2022,키움,102,40,512,5,0,530,37,56,0.991,0,0,0,-
이용규,우익수,-0.003,2022,키움,4,0,7,0,0,0,0,0,-,0,0,0,-
예진원,우익수,-0.008,2022,키움,3,0,5,0,0,0,0,0,-,0,0,0,-
김주형,2루수,-0.013,2022,키움,7,2,19,0,0,5,2,0,1.000,0,0,0,-
신준우,2루수,-0.025,2022,키움,12,0,16,0,0,7,4,1,1.000,0,0,0,-
강민국,유격수,-0.028,2022,키움,1,1,5,1,0,0,2,0,0.667,0,0,0,-
김태진,중견수,-0.033,2022,키움,2,1,12,0,0,1,0,0,1.000,0,0,0,-
박준태,좌익수,-0.036,2022,키움,17,3,62 2/3,0,0,11,0,0,1.000,0,0,0,-
이병규,좌익수,-0.047,2022,키움,6,2,18,0,0,3,0,0,1.000,0,0,0,-
김시앙,포수,-0.049,2022,키움,12,5,36 1/3,1,0,32,1,0,0.971,1,1,0,0.0
김태진,3루수,-0.05,2022,키움,3,3,26,2,0,2,4,2,0.750,0,0,0,-
박찬혁,1루수,-0.066,2022,키움,7,7,44,2,0,39,4,1,0.956,0,0,0,-
박주홍,좌익수,-0.073,2022,키움,10,8,59,0,0,15,0,0,1.000,0,0,0,-
김태진,좌익수,-0.077,2022,키움,10,8,64,0,0,13,0,0,1.000,0,0,0,-
김준완,중견수,-0.12,2022,키움,18,6,67,0,0,20,0,0,1.000,0,0,0,-
김주형,유격수,-0.122,2022,키움,42,32,291 1/3,11,0,44,101,18,0.929,0,0,0,-
이주형,1루수,-0.142,2022,키움,11,11,75,0,0,65,2,12,1.000,0,0,0,-
박준태,중견수,-0.155,2022,키움,12,4,41,0,0,13,0,0,1.000,0,0,0,-
박찬혁,우익수,-0.212,2022,키움,6,6,49,0,0,10,0,0,1.000,0,0,0,-
김태진,1루수,-0.225,2022,키움,38,30,253 2/3,1,0,236,26,22,0.996,0,0,0,-
박찬혁,좌익수,-0.286,2022,키움,14,9,74,1,0,15,0,0,0.938,0,0,0,-
김준완,좌익수,-0.3,2022,키움,65,39,399 1/3,1,0,92,2,1,0.989,0,0,0,-
김준완,우익수,-0.407,2022,키움,39,34,272,2,0,62,5,0,0.971,0,0,0,-
김재현,포수,-0.411,2022,키움,56,31,217 1/3,4,1,149,18,3,0.977,2,16,6,27.3
이용규,좌익수,-0.438,2022,키움,60,56,442 1/3,2,0,89,2,0,0.978,0,0,0,-
김수환,1루수,-0.465,2022,키움,44,42,297,3,0,275,27,22,0.990,0,0,0,-
김휘집,유격수,-1.307,2022,키움,105,95,798,15,0,138,257,40,0.963,0,0,0,-
푸이그,우익수,-1.583,2022,키움,96,96,842 2/3,6,0,150,8,1,0.963,0,0,0,-
송성문,1루수,,2022,키움,1,0,2,0,0,2,1,0,1.000,0,0,0,-
김주형,3루수,,2022,키움,3,0,3,0,0,0,0,0,-,0,0,0,-
송성문,2루수,,2022,키움,1,0,2,0,0,0,0,0,-,0,0,0,-
이주형,좌익수,,2022,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
