선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
이시원,중견수,-0.02,2023,KT,3,1,13,0,0,3,0,0,1.000,0,0,0,-
문상인,포수,-0.021,2023,KT,1,0,3,0,0,2,0,0,1.000,0,0,0,-
문상철,우익수,-0.032,2023,KT,2,1,7 2/3,0,0,4,0,0,1.000,0,0,0,-
류현인,2루수,-0.038,2023,KT,8,1,22,0,0,3,9,1,1.000,0,0,0,-
홍현빈,좌익수,-0.047,2023,KT,10,0,16 1/3,0,0,6,0,0,1.0,0,0,0,-
이상호,유격수,-0.048,2023,KT,2,0,3,0,0,1,2,0,1.000,0,0,0,-
문상준,유격수,-0.053,2023,KT,1,0,2,0,0,0,0,0,-,0,0,0,-
오윤석,2루수,-0.06,2023,KT,28,23,176,2,0,33,60,8,0.979,0,0,0,-
박민석,유격수,-0.064,2023,KT,1,1,9,1,0,1,2,2,0.750,0,0,0,-
강백호,1루수,-0.065,2023,KT,6,6,51,0,0,43,6,6,1.000,0,0,0,-
손민석,3루수,-0.069,2023,KT,1,0,1,1,0,0,0,0,0.000,0,0,0,-
문상철,좌익수,-0.088,2023,KT,7,3,39,1,0,11,0,0,0.917,0,0,0,-
문상준,2루수,-0.109,2023,KT,2,1,8,1,0,1,0,0,0.500,0,0,0,-
강현우,1루수,-0.121,2023,KT,1,0,1,1,0,1,0,0,0.500,0,0,0,-
류현인,3루수,-0.13,2023,KT,6,4,35,1,0,3,5,2,0.889,0,0,0,-
배정대,중견수,-0.14,2023,KT,97,93,800,1,0,246,6,3,0.996,0,0,0,-
신본기,3루수,-0.158,2023,KT,13,7,56 2/3,1,0,11,5,1,0.941,0,0,0,-
홍현빈,중견수,-0.162,2023,KT,27,16,151 2/3,0,0,47,1,0,1.0,0,0,0,-
강백호,우익수,-0.163,2023,KT,23,20,159,1,0,33,1,0,0.971,0,0,0,-
알포드,중견수,-0.245,2023,KT,1,1,5,0,0,0,0,0,-,0,0,0,-
이상호,1루수,-0.253,2023,KT,17,0,29 1/3,0,0,22,2,1,1.0,0,0,0,-
정준영,중견수,-0.257,2023,KT,11,2,53 2/3,1,0,20,0,0,0.952,0,0,0,-
안치영,우익수,-0.296,2023,KT,57,31,300,2,0,53,2,0,0.965,0,0,0,-
조용호,우익수,-0.463,2023,KT,49,37,312,1,0,56,2,0,0.983,0,0,0,-
문상철,1루수,-0.558,2023,KT,27,13,131,1,0,120,9,10,0.992,0,0,0,-
송민섭,좌익수,,2023,KT,5,0,4,0,0,1,0,0,1.000,0,0,0,-
이상호,우익수,,2023,KT,2,0,2,0,0,0,0,0,-,0,0,0,-
류현인,유격수,,2023,KT,2,0,3,0,0,2,2,1,1.000,0,0,0,-
박민석,2루수,,2023,KT,2,0,2,0,0,0,1,0,1.000,0,0,0,-
문상철,3루수,,2023,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
