순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
5,한석현,NC,0.286,7,2,0,0,0,1,1,0,2,0,4번
6,마틴,NC,0.271,388,105,17,2,14,78,49,1,97,8,4번
7,권희동,NC,0.265,34,9,1,0,2,7,8,1,4,0,4번
8,손아섭,NC,0.25,56,14,3,1,0,7,3,0,11,1,4번
9,김성욱,NC,0.111,9,1,0,0,0,0,1,0,4,0,4번
10,박민우,NC,0.0,1,0,0,0,0,0,0,0,1,0,4번
10,박영빈,NC,0.0,4,0,0,0,0,0,0,0,2,0,4번
10,박한결,NC,0.0,1,0,0,0,0,0,0,0,0,0,4번
10,오영수,NC,0.0,5,0,0,0,0,0,0,0,4,0,4번
10,오태양,NC,0.0,1,0,0,0,0,0,0,0,1,0,4번
10,천재환,NC,0.0,11,0,0,0,0,1,0,0,2,1,4번
10,최정원,NC,0.0,1,0,0,0,0,0,0,0,0,0,4번
1,서호철,NC,0.667,3,2,0,0,1,1,0,0,0,0,5번
2,마틴,NC,0.371,35,13,3,0,1,6,6,0,8,0,5번
3,권희동,NC,0.289,263,76,15,0,5,54,36,5,41,4,5번
4,손아섭,NC,0.278,18,5,1,1,0,2,0,0,2,0,5번
5,천재환,NC,0.277,47,13,2,1,0,3,3,1,11,2,5번
6,윤형준,NC,0.269,26,7,1,1,0,5,2,0,9,0,5번
7,박건우,NC,0.25,4,1,0,0,0,0,0,0,1,0,5번
7,박한결,NC,0.25,4,1,0,0,0,1,1,0,3,0,5번
9,오영수,NC,0.217,23,5,2,0,0,3,3,2,5,1,5번
10,박석민,NC,0.194,31,6,0,0,1,1,8,1,7,2,5번
11,김성욱,NC,0.185,65,12,1,0,1,2,6,3,24,3,5번
12,김수윤,NC,0.0,2,0,0,0,0,0,0,0,1,0,5번
12,김한별,NC,0.0,1,0,0,0,0,0,0,0,0,1,5번
12,도태훈,NC,0.0,5,0,0,0,0,0,0,0,1,0,5번
12,박세혁,NC,0.0,4,0,0,0,0,0,0,0,0,0,5번
12,최정원,NC,0.0,1,0,0,0,0,0,0,0,0,0,5번
12,한석현,NC,0.0,2,0,0,0,0,0,0,0,1,0,5번
1,김수윤,NC,1.000,1,1,0,0,0,0,0,0,0,0,6번
2,박한결,NC,0.500,2,1,1,0,0,2,0,0,0,0,6번
3,김주원,NC,0.333,24,8,0,0,0,0,1,0,6,0,6번
4,천재환,NC,0.273,33,9,0,0,0,5,3,0,8,0,6번
5,박세혁,NC,0.266,64,17,3,1,1,7,5,2,10,0,6번
6,오영수,NC,0.242,132,32,5,0,3,14,5,2,34,2,6번
7,박석민,NC,0.219,32,7,0,0,0,4,5,0,9,1,6번
8,도태훈,NC,0.209,43,9,2,0,1,6,6,1,8,6,6번
9,서호철,NC,0.203,59,12,3,0,0,4,2,0,9,1,6번
10,윤형준,NC,0.192,104,20,4,0,1,5,6,1,32,5,6번
11,김성욱,NC,0.147,34,5,1,0,1,2,4,0,15,3,6번
12,김한별,NC,0.000,1,0,0,0,0,0,0,0,1,0,6번
12,김형준,NC,0.000,3,0,0,0,0,0,0,0,1,0,6번
12,박건우,NC,0.000,1,0,0,0,0,0,0,0,1,0,6번
12,박대온,NC,0.000,1,0,0,0,0,0,0,0,0,0,6번
12,안중열,NC,0.000,5,0,0,0,0,0,1,0,1,1,6번
12,오장한,NC,-,0,0,0,0,0,0,1,0,0,0,6번
12,최보성,NC,0.000,1,0,0,0,0,0,0,0,0,0,6번
12,최정원,NC,0.000,3,0,0,0,0,0,0,1,2,0,6번
1,박대온,NC,0.5,2,1,0,0,0,0,0,0,1,0,7번
1,한석현,NC,0.5,4,2,0,0,0,0,0,0,1,0,7번
3,김성욱,NC,0.385,13,5,3,0,0,3,0,0,3,0,7번
4,최보성,NC,0.357,14,5,0,0,0,0,1,0,0,1,7번
5,윤형준,NC,0.296,54,16,2,0,3,9,1,2,11,1,7번
6,서호철,NC,0.289,135,39,5,2,2,10,9,2,20,2,7번
7,김주원,NC,0.27,63,17,2,0,1,6,8,3,18,1,7번
8,박세혁,NC,0.267,15,4,0,1,0,3,4,1,3,1,7번
9,오영수,NC,0.257,35,9,2,1,1,5,7,0,9,2,7번
10,천재환,NC,0.25,20,5,2,0,0,5,1,0,6,1,7번
10,최정원,NC,0.25,4,1,0,0,0,1,0,0,0,0,7번
12,김한별,NC,0.2,5,1,0,0,0,1,0,0,1,0,7번
12,도태훈,NC,0.2,90,18,2,0,1,6,14,5,19,0,7번
14,김수윤,NC,0.167,6,1,0,0,0,1,1,0,0,0,7번
15,박석민,NC,0.105,19,2,1,0,0,1,0,2,6,0,7번
16,김형준,NC,0.091,11,1,0,0,0,1,2,0,3,1,7번
17,마틴,NC,0.0,3,0,0,0,0,0,1,0,1,0,7번
17,박건우,NC,0.0,1,0,0,0,0,0,0,0,0,1,7번
17,박민우,NC,0.0,3,0,0,0,0,0,0,0,0,0,7번
17,박주찬,NC,0.0,3,0,0,0,0,0,0,0,1,0,7번
17,손아섭,NC,0.0,1,0,0,0,0,0,0,0,0,0,7번
17,안중열,NC,0.0,7,0,0,0,0,1,1,0,4,0,7번
17,오장한,NC,0.0,4,0,0,0,0,0,0,0,4,0,7번
1,서호철,NC,0.455,11,5,1,0,0,1,0,0,2,0,8번
2,김성욱,NC,0.429,7,3,0,0,0,0,0,0,2,0,8번
3,도태훈,NC,0.417,24,10,1,0,1,2,7,1,2,1,8번
4,박대온,NC,0.333,21,7,3,0,0,2,3,1,6,0,8번
4,오영수,NC,0.333,9,3,0,0,0,2,2,1,2,0,8번
4,오장한,NC,0.333,3,1,0,0,0,0,0,0,1,0,8번
4,윤형준,NC,0.333,15,5,2,0,0,3,1,0,3,0,8번
8,김주원,NC,0.252,135,34,6,0,5,27,12,4,38,1,8번
9,김형준,NC,0.245,49,12,2,0,4,10,4,1,18,1,8번
10,안중열,NC,0.204,93,19,6,0,1,10,6,2,27,3,8번
11,박세혁,NC,0.184,98,18,6,1,3,14,14,1,16,0,8번
12,천재환,NC,0.125,8,1,0,0,1,1,0,1,3,0,8번
13,한석현,NC,0.1,10,1,0,0,0,0,0,0,6,0,8번
14,김한별,NC,0.0,8,0,0,0,0,0,0,0,5,1,8번
14,박건우,NC,0.0,1,0,0,0,0,0,0,0,1,0,8번
14,조현진,NC,0.0,1,0,0,0,0,0,0,0,0,0,8번
14,최보성,NC,0.0,1,0,0,0,0,0,0,0,0,0,8번
14,최정원,NC,0.0,1,0,0,0,0,0,0,1,0,0,8번
1,박영빈,NC,1.0,1,1,1,0,0,0,0,0,0,0,9번
2,김형준,NC,0.5,8,4,0,0,2,2,1,0,1,1,9번
2,윤형준,NC,0.5,2,1,1,0,0,0,0,0,0,0,9번
4,서호철,NC,0.444,27,12,2,1,0,3,1,1,2,0,9번
5,손아섭,NC,0.333,3,1,0,0,0,0,1,0,1,0,9번
5,조현진,NC,0.333,3,1,0,0,0,0,0,0,1,1,9번
7,김성욱,NC,0.286,14,4,2,0,1,5,1,0,7,0,9번
8,도태훈,NC,0.271,59,16,1,0,2,9,7,8,11,1,9번
9,김한별,NC,0.264,72,19,0,1,0,3,4,2,12,3,9번
10,안중열,NC,0.234,47,11,0,0,3,6,8,0,11,2,9번
11,박세혁,NC,0.217,23,5,0,0,1,4,1,0,1,1,9번
12,최정원,NC,0.2,5,1,0,1,0,1,0,0,3,0,9번
13,김주원,NC,0.193,176,34,1,2,4,21,23,8,42,4,9번
14,박주찬,NC,0.182,11,2,0,0,0,0,0,0,1,0,9번
15,권희동,NC,0.0,2,0,0,0,0,0,0,0,2,0,9번
15,김수윤,NC,0.0,2,0,0,0,0,0,0,0,2,0,9번
15,박대온,NC,0.0,3,0,0,0,0,0,0,0,1,0,9번
15,박민우,NC,0.0,2,0,0,0,0,0,1,0,0,0,9번
15,박한결,NC,0.0,2,0,0,0,0,0,0,0,2,0,9번
15,오영수,NC,0.0,2,0,0,0,0,0,0,0,0,0,9번
15,오태양,NC,0.0,2,0,0,0,0,0,0,0,2,0,9번
15,천재환,NC,0.0,1,0,0,0,0,0,0,0,0,1,9번
15,최보성,NC,0.0,1,0,0,0,0,0,0,0,1,0,9번
15,한석현,NC,0.0,9,0,0,0,0,0,1,0,2,2,9번
1,박한결,NC,0.667,3,2,0,0,1,2,0,0,1,0,상위(1~2번)
2,김수윤,NC,0.5,2,1,0,0,0,1,0,0,0,0,상위(1~2번)
3,윤형준,NC,0.429,7,3,0,0,1,3,0,0,0,0,상위(1~2번)
4,권희동,NC,0.375,8,3,0,0,0,2,2,0,1,0,상위(1~2번)
5,손아섭,NC,0.355,470,167,32,1,5,56,46,2,51,9,상위(1~2번)
6,최정원,NC,0.333,33,11,3,1,0,3,1,1,6,1,상위(1~2번)
7,박민우,NC,0.33,367,121,16,6,1,41,29,8,43,10,상위(1~2번)
8,김성욱,NC,0.286,28,8,2,0,2,3,3,2,6,0,상위(1~2번)
9,천재환,NC,0.273,33,9,3,0,0,1,1,1,8,0,상위(1~2번)
10,서호철,NC,0.272,162,44,6,0,2,22,8,5,18,6,상위(1~2번)
11,한석현,NC,0.217,23,5,1,0,0,1,2,0,8,0,상위(1~2번)
12,김주원,NC,0.2,5,1,0,0,0,0,0,0,2,0,상위(1~2번)
13,박세혁,NC,0.184,38,7,0,0,1,3,5,0,13,1,상위(1~2번)
14,도태훈,NC,0.133,15,2,0,0,0,0,2,2,6,0,상위(1~2번)
15,김한별,NC,0.0,8,0,0,0,0,0,0,0,3,1,상위(1~2번)
15,김형준,NC,0.0,1,0,0,0,0,0,1,0,1,0,상위(1~2번)
15,박대온,NC,0.0,1,0,0,0,0,1,0,0,0,0,상위(1~2번)
15,박영빈,NC,0.0,8,0,0,0,0,0,1,0,4,0,상위(1~2번)
15,안중열,NC,0.0,2,0,0,0,0,0,0,0,2,0,상위(1~2번)
15,전사민,NC,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
15,조현진,NC,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
15,최보성,NC,0.0,2,0,0,0,0,0,1,0,1,0,상위(1~2번)
1,서호철,NC,0.667,3,2,0,0,1,1,0,0,0,0,중심(3~5번)
2,김한별,NC,0.333,3,1,0,0,0,0,0,0,1,1,중심(3~5번)
3,박건우,NC,0.321,455,146,34,2,12,85,56,9,69,13,중심(3~5번)
4,한석현,NC,0.286,14,4,0,0,0,1,1,0,3,0,중심(3~5번)
5,마틴,NC,0.285,432,123,20,2,17,90,56,1,106,8,중심(3~5번)
6,권희동,NC,0.284,299,85,16,0,7,61,47,6,47,4,중심(3~5번)
7,윤형준,NC,0.278,36,10,3,1,0,7,2,0,12,0,중심(3~5번)
8,박민우,NC,0.275,80,22,4,1,1,5,10,1,14,3,중심(3~5번)
9,박한결,NC,0.25,8,2,0,0,0,1,3,0,4,0,중심(3~5번)
10,손아섭,NC,0.247,77,19,4,2,0,9,3,0,15,1,중심(3~5번)
11,천재환,NC,0.221,68,15,2,1,1,5,3,2,19,3,중심(3~5번)
12,박석민,NC,0.216,37,8,0,0,1,3,9,1,7,3,중심(3~5번)
13,김성욱,NC,0.181,83,15,2,0,2,3,8,3,30,4,중심(3~5번)
14,오영수,NC,0.167,30,5,2,0,0,3,3,2,10,1,중심(3~5번)
15,도태훈,NC,0.125,8,1,0,0,0,0,2,0,2,0,중심(3~5번)
16,김수윤,NC,0.0,3,0,0,0,0,0,0,0,2,0,중심(3~5번)
16,박세혁,NC,0.0,4,0,0,0,0,1,1,0,0,0,중심(3~5번)
16,박영빈,NC,0.0,5,0,0,0,0,0,0,0,2,0,중심(3~5번)
16,오태양,NC,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
16,최정원,NC,0.0,4,0,0,0,0,0,0,0,2,0,중심(3~5번)
1,박영빈,NC,1.0,1,1,1,0,0,0,0,0,0,0,하위(6~9번)
2,박대온,NC,0.296,27,8,3,0,0,2,3,1,8,0,하위(6~9번)
3,최보성,NC,0.294,17,5,0,0,0,0,1,0,1,1,하위(6~9번)
4,서호철,NC,0.293,232,68,11,3,2,18,12,3,33,3,하위(6~9번)
5,김성욱,NC,0.25,68,17,6,0,2,10,5,0,27,3,하위(6~9번)
5,박한결,NC,0.25,4,1,1,0,0,2,0,0,2,0,하위(6~9번)
5,손아섭,NC,0.25,4,1,0,0,0,0,1,0,1,0,하위(6~9번)
5,조현진,NC,0.25,4,1,0,0,0,0,0,0,1,1,하위(6~9번)
9,오영수,NC,0.247,178,44,7,1,4,21,14,3,45,4,하위(6~9번)
10,도태훈,NC,0.245,216,53,6,0,5,23,34,15,40,8,하위(6~9번)
11,천재환,NC,0.242,62,15,2,0,1,11,4,1,17,2,하위(6~9번)
12,윤형준,NC,0.24,175,42,9,0,4,17,8,3,46,6,하위(6~9번)
13,김형준,NC,0.239,71,17,2,0,6,13,7,1,23,3,하위(6~9번)
14,김주원,NC,0.234,398,93,9,2,10,54,44,15,104,6,하위(6~9번)
15,김한별,NC,0.233,86,20,0,1,0,4,4,2,19,4,하위(6~9번)
16,김수윤,NC,0.222,9,2,0,0,0,1,1,0,2,0,하위(6~9번)
17,박세혁,NC,0.22,200,44,9,3,5,28,24,4,30,2,하위(6~9번)
18,안중열,NC,0.197,152,30,6,0,4,17,16,2,43,6,하위(6~9번)
19,박석민,NC,0.176,51,9,1,0,0,5,5,2,15,1,하위(6~9번)
20,최정원,NC,0.154,13,2,0,1,0,2,0,2,5,0,하위(6~9번)
21,박주찬,NC,0.143,14,2,0,0,0,0,0,0,2,0,하위(6~9번)
21,오장한,NC,0.143,7,1,0,0,0,0,1,0,5,0,하위(6~9번)
23,한석현,NC,0.13,23,3,0,0,0,0,1,0,9,2,하위(6~9번)
24,권희동,NC,0.0,2,0,0,0,0,0,0,0,2,0,하위(6~9번)
24,마틴,NC,0.0,3,0,0,0,0,0,1,0,1,0,하위(6~9번)
24,박건우,NC,0.0,3,0,0,0,0,0,0,0,2,1,하위(6~9번)
24,박민우,NC,0.0,5,0,0,0,0,0,1,0,0,0,하위(6~9번)
24,오태양,NC,0.0,2,0,0,0,0,0,0,0,2,0,하위(6~9번)
