선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
김인태,중견수,-0.105,2022,두산,2,2,12,1,0,5,0,0,0.833,0,0,0,-
강현구,우익수,-0.113,2022,두산,1,1,3 2/3,1,0,0,0,0,0.000,0,0,0,-
박유연,포수,-0.146,2022,두산,10,2,32,0,0,29,3,0,1.000,1,3,0,0.0
서예일,유격수,-0.149,2022,두산,3,0,4 2/3,2,0,0,1,0,0.333,0,0,0,-
안권수,우익수,-0.161,2022,두산,52,39,366 1/3,6,0,82,4,0,0.935,0,0,0,-
김민혁,포수,-0.165,2022,두산,1,0,6,0,0,9,0,0,1.000,1,1,0,0.0
홍성호,우익수,-0.174,2022,두산,6,2,18,0,0,2,0,0,1.000,0,0,0,-
강진성,우익수,-0.181,2022,두산,7,6,35 1/3,0,0,3,0,0,1.000,0,0,0,-
김민혁,1루수,-0.231,2022,두산,17,12,106 1/3,2,0,95,5,10,0.980,0,0,0,-
오재원,1루수,-0.244,2022,두산,8,3,35 2/3,0,0,24,2,8,1.000,0,0,0,-
김대한,우익수,-0.245,2022,두산,43,20,222 2/3,0,0,43,1,0,1.000,0,0,0,-
조수행,우익수,-0.326,2022,두산,40,6,117 2/3,0,0,21,1,0,1.000,0,0,0,-
페르난데스,1루수,-0.365,2022,두산,29,29,243,2,0,227,11,24,0.992,0,0,0,-
송승환,좌익수,-0.426,2022,두산,7,6,57,0,0,12,0,0,1.000,0,0,0,-
김재환,좌익수,-1.288,2022,두산,105,104,825 2/3,3,0,191,6,0,0.985,0,0,0,-
허경민,3루수,-1.341,2022,두산,120,117,976 1/3,9,0,111,158,17,0.968,0,0,0,-
양석환,1루수,-1.514,2022,두산,85,83,685,10,0,629,55,54,0.986,0,0,0,-
권민석,유격수,,2022,두산,2,0,1 1/3,0,0,0,0,0,-,0,0,0,-
허경민,2루수,,2022,두산,1,0,2,0,0,0,2,0,1.000,0,0,0,-
홍성호,1루수,,2022,두산,1,0,1,0,0,1,0,0,1.000,0,0,0,-
권민석,1루수,,2022,두산,6,0,9,0,0,10,0,0,1.000,0,0,0,-
강승호,3루수,,2022,두산,1,0,1,0,0,0,0,0,-,0,0,0,-
최용제,포수,,2022,두산,1,0,1,0,0,1,0,0,1.000,0,0,0,-
정보근,포수,0.958,2022,롯데,94,67,585 2/3,6,0,592,43,4,0.991,6,34,11,24.4
지시완,포수,0.374,2022,롯데,71,48,426 1/3,2,0,388,23,4,0.995,2,42,9,17.6
김민수,3루수,0.368,2022,롯데,20,14,113 1/3,1,0,11,29,4,0.976,0,0,0,-
강태율,포수,0.355,2022,롯데,17,9,82,0,0,78,7,2,1.0,1,3,4,57.1
렉스,좌익수,0.175,2022,롯데,17,15,113 1/3,1,0,33,1,0,0.971,0,0,0,-
황성빈,우익수,0.15,2022,롯데,13,11,95 2/3,0,0,22,1,0,1.0,0,0,0,-
이호연,3루수,0.141,2022,롯데,26,17,172 1/3,1,0,13,34,1,0.979,0,0,0,-
렉스,중견수,0.137,2022,롯데,23,19,160,1,0,46,1,0,0.979,0,0,0,-
배성근,유격수,0.132,2022,롯데,3,1,14,0,0,3,2,1,1.000,0,0,0,-
박승욱,2루수,0.122,2022,롯데,42,11,134 1/3,1,0,24,45,6,0.986,0,0,0,-
이호연,1루수,0.098,2022,롯데,39,13,155,1,0,127,12,15,0.993,0,0,0,-
추재현,좌익수,0.068,2022,롯데,4,1,12,0,0,5,0,0,1.000,0,0,0,-
고승민,우익수,0.042,2022,롯데,76,62,521 2/3,2,0,107,4,0,0.982,0,0,0,-
한태양,2루수,0.028,2022,롯데,2,0,5,0,0,1,0,0,1.000,0,0,0,-
조세진,좌익수,0.024,2022,롯데,9,4,49,0,0,11,0,0,1.0,0,0,0,-
김민수,우익수,0.018,2022,롯데,2,2,14,0,0,2,0,0,1.000,0,0,0,-
한태양,3루수,0.014,2022,롯데,6,1,20,0,0,1,5,0,1.000,0,0,0,-
김민수,좌익수,0.01,2022,롯데,1,0,2,0,0,0,0,0,-,0,0,0,-
김세민,유격수,-0.003,2022,롯데,1,0,4,0,0,1,2,1,1.000,0,0,0,-
김민수,유격수,-0.014,2022,롯데,6,2,23,1,0,6,2,1,0.889,0,0,0,-
김민수,1루수,-0.017,2022,롯데,17,10,92,1,0,97,12,13,0.991,0,0,0,-
한동희,1루수,-0.021,2022,롯데,1,1,8,0,0,11,1,2,1.000,0,0,0,-
김세민,2루수,-0.023,2022,롯데,3,0,9,0,0,0,3,0,1.000,0,0,0,-
피터스,우익수,-0.027,2022,롯데,24,13,125,1,0,23,0,0,0.958,0,0,0,-
추재현,1루수,-0.041,2022,롯데,1,1,9,0,0,7,0,0,1.000,0,0,0,-
박승욱,유격수,-0.048,2022,롯데,64,49,419 2/3,9,0,81,113,23,0.956,0,0,0,-
장두성,중견수,-0.057,2022,롯데,36,3,93 1/3,0,0,19,0,0,1.0,0,0,0,-
렉스,1루수,-0.058,2022,롯데,1,1,5,0,0,5,0,0,1.000,0,0,0,-
조세진,우익수,-0.093,2022,롯데,23,16,143 1/3,1,0,27,1,0,0.966,0,0,0,-
배성근,2루수,-0.093,2022,롯데,19,7,84 1/3,1,0,15,30,6,0.978,0,0,0,-
이대호,1루수,-0.128,2022,롯데,8,7,62 2/3,0,0,58,11,8,1.0,0,0,0,-
한태양,유격수,-0.146,2022,롯데,29,19,162,5,0,29,50,13,0.94,0,0,0,-
이호연,유격수,-0.189,2022,롯데,9,5,42,0,0,8,17,4,1.0,0,0,0,-
윤동희,1루수,-0.194,2022,롯데,4,4,28,1,0,32,3,2,0.972,0,0,0,-
안중열,포수,-0.223,2022,롯데,31,20,186 2/3,4,1,151,17,2,0.977,2,20,7,25.9
김민수,2루수,-0.234,2022,롯데,18,14,109,2,0,24,34,4,0.967,0,0,0,-
피터스,중견수,-0.235,2022,롯데,75,72,630 2/3,2,0,140,2,1,0.986,0,0,0,-
렉스,우익수,-0.266,2022,롯데,29,17,171,0,0,22,0,0,1.0,0,0,0,-
추재현,우익수,-0.274,2022,롯데,16,13,115,1,0,17,0,0,0.944,0,0,0,-
안치홍,1루수,-0.295,2022,롯데,40,24,235,1,0,225,19,20,0.996,0,0,0,-
전준우,1루수,-0.303,2022,롯데,12,9,71 1/3,0,0,54,4,2,1.0,0,0,0,-
이호연,2루수,-0.34,2022,롯데,20,10,114,2,0,24,36,2,0.968,0,0,0,-
이학주,유격수,-0.362,2022,롯데,86,68,616,12,0,119,200,49,0.964,0,0,0,-
정훈,1루수,-0.393,2022,롯데,77,74,614 2/3,2,0,561,43,49,0.997,0,0,0,-
황성빈,좌익수,-0.6,2022,롯데,36,21,207 1/3,2,0,42,0,0,0.955,0,0,0,-
안치홍,2루수,-0.952,2022,롯데,105,102,825,11,0,170,262,61,0.975,0,0,0,-
한동희,3루수,-0.983,2022,롯데,117,112,975,19,0,54,177,18,0.924,0,0,0,-
황성빈,중견수,-0.991,2022,롯데,54,49,388 2/3,5,0,94,1,1,0.95,0,0,0,-
전준우,좌익수,-1.671,2022,롯데,104,99,854,2,0,162,2,0,0.988,0,0,0,-
김지찬,2루수,1.151,2022,삼성,96,83,734 1/3,18,0,194,251,55,0.961,0,0,0,-
박승규,중견수,0.371,2022,삼성,24,12,127 1/3,0,0,49,0,0,1.0,0,0,0,-
이원석,3루수,0.347,2022,삼성,39,36,277,3,0,22,48,6,0.959,0,0,0,-
이재현,유격수,0.309,2022,삼성,56,42,380 1/3,7,0,61,111,25,0.961,0,0,0,-
안주형,2루수,0.3,2022,삼성,15,3,53,0,0,13,25,3,1.0,0,0,0,-
강한울,3루수,0.215,2022,삼성,61,36,336 1/3,6,0,26,71,6,0.942,0,0,0,-
김태군,포수,0.178,2022,삼성,69,40,390,1,0,323,26,3,0.997,1,14,12,46.2
공민규,1루수,0.164,2022,삼성,5,3,27,0,0,30,2,1,1.000,0,0,0,-
오선진,유격수,0.135,2022,삼성,30,21,176 1/3,5,0,39,51,13,0.947,0,0,0,-
김현준,우익수,0.135,2022,삼성,13,6,67 2/3,0,0,14,0,0,1.0,0,0,0,-
김영웅,3루수,0.126,2022,삼성,8,1,21,0,0,1,5,0,1.0,0,0,0,-
강한울,2루수,0.116,2022,삼성,27,12,120 1/3,0,0,15,44,14,1.0,0,0,0,-
이해승,유격수,0.11,2022,삼성,38,26,245 1/3,8,0,38,73,11,0.933,0,0,0,-
윤정빈,우익수,0.106,2022,삼성,5,0,8,0,0,3,0,0,1.000,0,0,0,-
박승규,좌익수,0.102,2022,삼성,8,0,13 2/3,0,0,3,0,0,1.0,0,0,0,-
김호재,3루수,0.084,2022,삼성,8,1,20,0,0,1,6,2,1.0,0,0,0,-
최영진,1루수,0.079,2022,삼성,14,5,56,0,0,44,4,6,1.0,0,0,0,-
김재혁,중견수,0.078,2022,삼성,3,0,6,0,0,4,1,0,1.000,0,0,0,-
김성윤,우익수,0.077,2022,삼성,9,2,25,1,0,8,0,0,0.889,0,0,0,-
박승규,우익수,0.074,2022,삼성,17,5,59,0,0,11,0,0,1.0,0,0,0,-
이성규,좌익수,0.073,2022,삼성,1,0,2,0,0,2,0,0,1.000,0,0,0,-
윤정빈,좌익수,0.052,2022,삼성,3,0,5,0,0,2,0,0,1.000,0,0,0,-
김상수,유격수,0.046,2022,삼성,47,37,326 1/3,5,0,79,98,21,0.973,0,0,0,-
이태훈,1루수,0.044,2022,삼성,3,1,10,0,0,8,1,1,1.000,0,0,0,-
이재현,3루수,0.029,2022,삼성,28,19,156,3,0,7,36,4,0.935,0,0,0,-
피렐라,우익수,0.029,2022,삼성,3,0,5,0,0,0,0,0,-,0,0,0,-
윤정빈,1루수,0.02,2022,삼성,3,0,6,0,0,4,0,0,1.000,0,0,0,-
조민성,1루수,0.019,2022,삼성,10,3,31,1,0,31,2,3,0.971,0,0,0,-
이해승,3루수,0.012,2022,삼성,6,1,14,1,0,1,5,1,0.857,0,0,0,-
안주형,유격수,0.002,2022,삼성,1,0,1,0,0,0,0,0,-,0,0,0,-
김성표,좌익수,-0.001,2022,삼성,2,0,2,0,0,0,0,0,-,0,0,0,-
이해승,1루수,-0.001,2022,삼성,1,0,2,0,0,4,0,0,1.000,0,0,0,-
김동진,2루수,-0.003,2022,삼성,2,0,6,0,0,0,5,0,1.000,0,0,0,-
김헌곤,좌익수,-0.007,2022,삼성,25,9,104,0,0,24,2,0,1.0,0,0,0,-
김동엽,좌익수,-0.008,2022,삼성,9,5,45,0,0,11,0,0,1.0,0,0,0,-
이병헌,포수,-0.013,2022,삼성,3,2,11,0,0,9,3,1,1.000,0,2,2,50.0
이재현,2루수,-0.015,2022,삼성,6,4,30,1,0,7,7,0,0.933,0,0,0,-
김상수,3루수,-0.016,2022,삼성,4,2,18,0,0,1,2,1,1.000,0,0,0,-
이성규,1루수,-0.022,2022,삼성,5,2,22,0,0,23,0,1,1.000,0,0,0,-
최영진,3루수,-0.04,2022,삼성,16,11,98,1,0,11,22,1,0.971,0,0,0,-
김호재,1루수,-0.042,2022,삼성,7,0,13,0,0,10,0,0,1.000,0,0,0,-
김영웅,유격수,-0.042,2022,삼성,3,2,13,1,0,2,1,0,0.750,0,0,0,-
김재혁,우익수,-0.057,2022,삼성,4,4,32 1/3,0,0,3,0,0,1.000,0,0,0,-
김호재,유격수,-0.061,2022,삼성,2,0,3,0,0,0,1,0,1.000,0,0,0,-
김성윤,좌익수,-0.062,2022,삼성,6,1,17,0,0,1,0,0,1.000,0,0,0,-
김지찬,유격수,-0.073,2022,삼성,15,11,99,4,0,14,32,8,0.92,0,0,0,-
조민성,좌익수,-0.08,2022,삼성,3,1,9,0,0,2,0,0,1.000,0,0,0,-
공민규,3루수,-0.099,2022,삼성,7,1,18,2,0,1,3,0,0.667,0,0,0,-
김호재,2루수,-0.1,2022,삼성,6,3,31,2,0,8,10,1,0.900,0,0,0,-
김재혁,좌익수,-0.105,2022,삼성,6,5,43,0,0,8,0,0,1.000,0,0,0,-
김혜성,2루수,2.429,2022,키움,127,123,1080,11,0,293,371,85,0.984,0,0,0,-
이지영,포수,2.193,2022,키움,137,102,994 2/3,11,0,818,77,9,0.988,4,67,33,33.0
송성문,3루수,0.953,2022,키움,138,137,1216,15,0,89,250,23,0.958,0,0,0,-
김태진,2루수,0.444,2022,키움,26,18,167 1/3,3,0,41,65,15,0.972,0,0,0,-
신준우,유격수,0.374,2022,키움,66,16,196 1/3,2,0,31,76,20,0.982,0,0,0,-
김웅빈,1루수,0.268,2022,키움,11,9,77 2/3,1,0,70,8,5,0.987,0,0,0,-
이정후,중견수,0.211,2022,키움,134,132,1155 1/3,2,0,304,7,1,0.994,0,0,0,-
김휘집,2루수,0.115,2022,키움,6,0,10,0,0,1,9,1,1.000,0,0,0,-
전병우,3루수,0.109,2022,키움,14,3,36 1/3,1,0,3,11,1,0.933,0,0,0,-
예진원,중견수,0.077,2022,키움,3,0,4,0,0,2,0,0,1.000,0,0,0,-
박주홍,우익수,0.057,2022,키움,3,1,18,0,0,3,0,0,1.000,0,0,0,-
김혜성,유격수,0.044,2022,키움,3,0,5 2/3,0,0,2,0,0,1.000,0,0,0,-
이재홍,3루수,0.035,2022,키움,1,1,5,0,0,0,1,0,1.000,0,0,0,-
임지열,좌익수,0.031,2022,키움,22,18,155,0,0,39,2,1,1.000,0,0,0,-
이용규,중견수,0.029,2022,키움,2,1,16,0,0,6,0,0,1.000,0,0,0,-
예진원,좌익수,0.015,2022,키움,10,1,21,0,0,6,0,0,1.000,0,0,0,-
김휘집,3루수,0.014,2022,키움,5,0,10,1,0,2,3,2,0.833,0,0,0,-
박준태,우익수,0.011,2022,키움,25,7,102 2/3,0,0,19,0,0,1.000,0,0,0,-
이재홍,2루수,0.009,2022,키움,2,1,6,0,0,2,2,0,1.000,0,0,0,-
이병규,중견수,0.009,2022,키움,1,0,1,0,0,1,0,0,1.000,0,0,0,-
이병규,1루수,0.006,2022,키움,6,5,35,1,0,32,4,3,0.973,0,0,0,-
강민국,2루수,0.001,2022,키움,1,0,2,0,0,1,0,0,1.000,0,0,0,-
전병우,1루수,-0.001,2022,키움,102,40,512,5,0,530,37,56,0.991,0,0,0,-
이용규,우익수,-0.003,2022,키움,4,0,7,0,0,0,0,0,-,0,0,0,-
예진원,우익수,-0.008,2022,키움,3,0,5,0,0,0,0,0,-,0,0,0,-
김주형,2루수,-0.013,2022,키움,7,2,19,0,0,5,2,0,1.000,0,0,0,-
신준우,2루수,-0.025,2022,키움,12,0,16,0,0,7,4,1,1.000,0,0,0,-
강민국,유격수,-0.028,2022,키움,1,1,5,1,0,0,2,0,0.667,0,0,0,-
김태진,중견수,-0.033,2022,키움,2,1,12,0,0,1,0,0,1.000,0,0,0,-
박준태,좌익수,-0.036,2022,키움,17,3,62 2/3,0,0,11,0,0,1.000,0,0,0,-
이병규,좌익수,-0.047,2022,키움,6,2,18,0,0,3,0,0,1.000,0,0,0,-
김시앙,포수,-0.049,2022,키움,12,5,36 1/3,1,0,32,1,0,0.971,1,1,0,0.0
김태진,3루수,-0.05,2022,키움,3,3,26,2,0,2,4,2,0.750,0,0,0,-
박찬혁,1루수,-0.066,2022,키움,7,7,44,2,0,39,4,1,0.956,0,0,0,-
박주홍,좌익수,-0.073,2022,키움,10,8,59,0,0,15,0,0,1.000,0,0,0,-
김태진,좌익수,-0.077,2022,키움,10,8,64,0,0,13,0,0,1.000,0,0,0,-
김준완,중견수,-0.12,2022,키움,18,6,67,0,0,20,0,0,1.000,0,0,0,-
김주형,유격수,-0.122,2022,키움,42,32,291 1/3,11,0,44,101,18,0.929,0,0,0,-
이주형,1루수,-0.142,2022,키움,11,11,75,0,0,65,2,12,1.000,0,0,0,-
박준태,중견수,-0.155,2022,키움,12,4,41,0,0,13,0,0,1.000,0,0,0,-
박찬혁,우익수,-0.212,2022,키움,6,6,49,0,0,10,0,0,1.000,0,0,0,-
김태진,1루수,-0.225,2022,키움,38,30,253 2/3,1,0,236,26,22,0.996,0,0,0,-
박찬혁,좌익수,-0.286,2022,키움,14,9,74,1,0,15,0,0,0.938,0,0,0,-
김준완,좌익수,-0.3,2022,키움,65,39,399 1/3,1,0,92,2,1,0.989,0,0,0,-
김준완,우익수,-0.407,2022,키움,39,34,272,2,0,62,5,0,0.971,0,0,0,-
김재현,포수,-0.411,2022,키움,56,31,217 1/3,4,1,149,18,3,0.977,2,16,6,27.3
이용규,좌익수,-0.438,2022,키움,60,56,442 1/3,2,0,89,2,0,0.978,0,0,0,-
김수환,1루수,-0.465,2022,키움,44,42,297,3,0,275,27,22,0.990,0,0,0,-
김휘집,유격수,-1.307,2022,키움,105,95,798,15,0,138,257,40,0.963,0,0,0,-
푸이그,우익수,-1.583,2022,키움,96,96,842 2/3,6,0,150,8,1,0.963,0,0,0,-
송성문,1루수,,2022,키움,1,0,2,0,0,2,1,0,1.000,0,0,0,-
김주형,3루수,,2022,키움,3,0,3,0,0,0,0,0,-,0,0,0,-
송성문,2루수,,2022,키움,1,0,2,0,0,0,0,0,-,0,0,0,-
이주형,좌익수,,2022,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
