선수명,포지션,수비 승리 기여도,년도,순위,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
김병휘,2루수,-0.047,2023,,키움,7,6,44 1/3,0,0,10,10,2,1.000,0,0,0,-
이승원,유격수,-0.054,2023,,키움,4,2,11,1,0,2,3,1,0.833,0,0,0,-
박준태,우익수,-0.064,2023,,키움,8,4,41,0,0,6,0,0,1.000,0,0,0,-
이주형,좌익수,-0.087,2023,,키움,7,2,29,0,0,5,0,0,1.000,0,0,0,-
박수종,중견수,-0.094,2023,,키움,3,0,5,0,0,2,0,0,1.000,0,0,0,-
박준태,좌익수,-0.094,2023,,키움,4,0,7 2/3,1,0,1,0,0,0.500,0,0,0,-
이용규,우익수,-0.094,2023,,키움,4,2,12,0,0,4,0,0,1.000,0,0,0,-
예진원,우익수,-0.095,2023,,키움,5,3,25,0,0,5,0,0,1.000,0,0,0,-
김수환,3루수,-0.095,2023,,키움,4,1,7 2/3,1,0,0,1,0,0.500,0,0,0,-
임병욱,좌익수,-0.095,2023,,키움,23,15,150,1,0,29,1,0,0.968,0,0,0,-
박찬혁,우익수,-0.096,2023,,키움,2,2,15,0,0,1,0,0,1.000,0,0,0,-
송재선,우익수,-0.098,2023,,키움,2,1,10,0,0,0,0,0,-,0,0,0,-
송성문,2루수,-0.114,2023,,키움,6,1,16 2/3,0,0,4,1,0,1.000,0,0,0,-
예진원,좌익수,-0.125,2023,,키움,7,4,38 2/3,0,0,9,1,0,1.000,0,0,0,-
주성원,우익수,-0.134,2023,,키움,17,16,115,1,0,27,2,0,0.967,0,0,0,-
임지열,좌익수,-0.143,2023,,키움,21,10,101,0,0,26,2,0,1.000,0,0,0,-
김건희,1루수,-0.165,2023,,키움,7,3,28 1/3,1,0,22,3,2,0.962,0,0,0,-
김주형,유격수,-0.19,2023,,키움,35,20,206 1/3,2,0,19,65,4,0.977,0,0,0,-
예진원,중견수,-0.198,2023,,키움,3,0,5,0,0,0,0,0,-,0,0,0,-
김혜성,유격수,-0.207,2023,,키움,5,5,37 1/3,2,0,12,12,6,0.923,0,0,0,-
김태진,좌익수,-0.209,2023,,키움,1,1,8,1,0,0,0,0,0.000,0,0,0,-
전병우,1루수,-0.218,2023,,키움,32,11,143,2,0,144,7,16,0.987,0,0,0,-
김수환,1루수,-0.24,2023,,키움,39,24,214 2/3,0,0,194,9,15,1.000,0,0,0,-
김준완,우익수,-0.248,2023,,키움,23,12,116 2/3,0,0,25,1,0,1.000,0,0,0,-
김재현,포수,-0.252,2023,,키움,8,3,29,0,0,16,0,0,1.000,0,3,0,0.0
이원석,3루수,-0.253,2023,,키움,18,16,131 2/3,3,0,13,18,3,0.912,0,0,0,-
이용규,좌익수,-0.264,2023,,키움,33,28,244 2/3,0,0,49,0,0,1.000,0,0,0,-
신준우,유격수,-0.299,2023,,키움,14,4,37,2,0,9,13,3,0.917,0,0,0,-
김태진,3루수,-0.309,2023,,키움,37,28,233,6,0,28,38,4,0.917,0,0,0,-
김웅빈,1루수,-0.317,2023,,키움,13,9,73 2/3,2,0,68,6,5,0.974,0,0,0,-
임지열,우익수,-0.337,2023,,키움,7,6,46 1/3,0,0,9,0,0,1.000,0,0,0,-
임병욱,우익수,-0.339,2023,,키움,27,20,180,1,0,45,0,0,0.978,0,0,0,-
박주홍,좌익수,-0.348,2023,,키움,10,7,51,0,0,10,0,0,1.000,0,0,0,-
임지열,1루수,-0.41,2023,,키움,43,30,278 2/3,6,0,254,21,22,0.979,0,0,0,-
이형종,우익수,-0.75,2023,,키움,77,61,571 2/3,2,0,117,5,0,0.984,0,0,0,-
이원석,1루수,-0.79,2023,,키움,47,41,351 1/3,7,0,322,30,31,0.981,0,0,0,-
도슨,중견수,-1.1,2023,,키움,26,26,230 2/3,2,0,57,0,0,0.966,0,0,0,-
김휘집,유격수,-1.138,2023,,키움,74,64,578,14,0,102,157,40,0.949,0,0,0,-
송재선,좌익수,,2023,,키움,2,0,2,0,0,0,0,0,-,0,0,0,-
이병규,우익수,,2023,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
박수종,좌익수,,2023,,키움,4,0,3 1/3,0,0,0,0,0,-,0,0,0,-
송재선,중견수,,2023,,키움,1,0,1,0,0,1,0,0,1.000,0,0,0,-
박준태,중견수,,2023,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
신준우,3루수,,2023,,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
유강남,포수,2.56,2023,2.0,롯데,109,98,821,4,0,714,60,2,0.995,9,71,20,22.0
정보근,포수,0.673,2023,17.0,롯데,51,23,228 2/3,1,1,191,24,3,0.995,2,14,8,36.4
노진혁,유격수,0.559,2023,3.0,롯데,107,95,827,11,0,142,220,50,0.971,0,0,0,-
손성빈,포수,0.548,2023,20.0,롯데,44,20,201 2/3,1,1,166,13,1,0.994,2,3,7,70.0
황성빈,좌익수,0.479,2023,14.0,롯데,60,36,337,1,0,96,2,0,0.99,0,0,0,-
박승욱,유격수,0.355,2023,38.0,롯데,22,15,134,1,0,25,47,11,0.986,0,0,0,-
안권수,좌익수,0.338,2023,13.0,롯데,61,32,312 2/3,3,0,92,4,0,0.97,0,0,0,-
안권수,우익수,0.247,2023,33.0,롯데,27,18,157,0,0,46,1,1,1.000,0,0,0,-
지시완,포수,0.184,2023,72.0,롯데,2,2,15,0,0,10,5,0,1.000,0,1,2,66.7
윤동희,우익수,0.176,2023,4.0,롯데,94,79,716 1/3,3,0,156,2,0,0.981,0,0,0,-
황성빈,우익수,0.154,2023,72.0,롯데,2,1,9,0,0,3,0,0,1.000,0,0,0,-
황성빈,중견수,0.152,2023,47.0,롯데,14,9,68 2/3,0,0,21,0,0,1.000,0,0,0,-
장두성,중견수,0.124,2023,45.0,롯데,15,1,43,0,0,10,0,0,1.000,0,0,0,-
배영빈,유격수,0.071,2023,54.0,롯데,10,5,43,1,0,6,12,2,0.947,0,0,0,-
서동욱,우익수,0.063,2023,62.0,롯데,5,4,25,0,0,5,0,0,1.000,0,0,0,-
김동혁,우익수,0.06,2023,56.0,롯데,9,2,18,0,0,4,0,0,1.000,0,0,0,-
박승욱,2루수,0.06,2023,6.0,롯데,77,44,447 1/3,8,0,104,165,38,0.971,0,0,0,-
신윤후,중견수,0.054,2023,65.0,롯데,4,1,12,0,0,5,0,0,1.000,0,0,0,-
안권수,중견수,0.033,2023,29.0,롯데,30,18,143 2/3,0,0,48,1,0,1.000,0,0,0,-
배영빈,3루수,0.028,2023,72.0,롯데,2,0,2,0,0,1,1,0,1.000,0,0,0,-
안치홍,2루수,0.023,2023,5.0,롯데,93,87,699,2,0,175,209,40,0.995,0,0,0,-
윤수녕,좌익수,0.007,2023,82.0,롯데,1,0,3,0,0,1,0,0,1.000,0,0,0,-
국해성,좌익수,0.003,2023,82.0,롯데,1,0,2,0,0,0,0,0,-,0,0,0,-
고승민,우익수,0.003,2023,29.0,롯데,30,15,141 2/3,0,0,24,0,0,1.0,0,0,0,-
장두성,우익수,-0.001,2023,82.0,롯데,1,0,1,0,0,0,0,0,-,0,0,0,-
서동욱,포수,-0.013,2023,82.0,롯데,1,1,6,0,0,5,0,0,1.000,0,2,0,0.0
윤수녕,우익수,-0.036,2023,72.0,롯데,2,1,10,0,0,1,0,0,1.000,0,0,0,-
이학주,유격수,-0.037,2023,15.0,롯데,53,16,178 1/3,5,0,30,56,11,0.945,0,0,0,-
신윤후,좌익수,-0.039,2023,43.0,롯데,17,5,60,2,0,13,0,0,0.867,0,0,0,-
김민수,2루수,-0.041,2023,82.0,롯데,1,0,2,0,0,0,1,1,1.000,0,0,0,-
이학주,3루수,-0.049,2023,15.0,롯데,53,13,162 2/3,3,0,16,35,4,0.944,0,0,0,-
배영빈,2루수,-0.064,2023,62.0,롯데,5,0,6,1,0,1,1,0,0.667,0,0,0,-
김민수,1루수,-0.072,2023,56.0,롯데,9,6,48,0,0,39,1,6,1.000,0,0,0,-
박승욱,1루수,-0.082,2023,72.0,롯데,2,0,2,0,0,1,0,0,1.000,0,0,0,-
김민수,3루수,-0.09,2023,52.0,롯데,11,8,69,2,0,5,12,2,0.895,0,0,0,-
윤동희,좌익수,-0.101,2023,59.0,롯데,8,2,23 1/3,0,0,4,0,0,1.000,0,0,0,-
구드럼,좌익수,-0.104,2023,82.0,롯데,1,1,6,0,0,0,0,0,-,0,0,0,-
구드럼,우익수,-0.11,2023,82.0,롯데,1,1,5,0,0,3,0,0,1.000,0,0,0,-
고승민,좌익수,-0.111,2023,72.0,롯데,2,2,14,0,0,3,0,0,1.000,0,0,0,-
이정훈,1루수,-0.123,2023,68.0,롯데,3,2,17,0,0,15,3,1,1.000,0,0,0,-
구드럼,3루수,-0.123,2023,23.0,롯데,38,29,274,8,0,21,51,4,0.9,0,0,0,-
정대선,2루수,-0.139,2023,41.0,롯데,18,11,101,0,0,14,26,6,1.000,0,0,0,-
전준우,1루수,-0.163,2023,68.0,롯데,3,3,26 2/3,1,0,27,2,2,0.967,0,0,0,-
이학주,2루수,-0.17,2023,65.0,롯데,4,1,9,1,0,5,2,2,0.875,0,0,0,-
구드럼,2루수,-0.173,2023,82.0,롯데,1,1,8,1,0,2,1,1,0.750,0,0,0,-
이정훈,좌익수,-0.203,2023,52.0,롯데,11,9,63,1,0,18,0,0,0.947,0,0,0,-
렉스,좌익수,-0.204,2023,41.0,롯데,18,17,134,0,0,30,1,1,1.000,0,0,0,-
렉스,우익수,-0.255,2023,36.0,롯데,23,23,189 1/3,2,0,31,0,0,0.939,0,0,0,-
윤동희,중견수,-0.275,2023,47.0,롯데,14,8,69 1/3,1,0,22,0,0,0.957,0,0,0,-
박승욱,3루수,-0.351,2023,22.0,롯데,39,22,190 2/3,2,0,8,29,1,0.949,0,0,0,-
구드럼,유격수,-0.371,2023,47.0,롯데,14,13,90,4,0,13,26,3,0.907,0,0,0,-
전준우,좌익수,-0.383,2023,20.0,롯데,44,40,309 1/3,1,0,74,2,0,0.987,0,0,0,-
안치홍,1루수,-0.519,2023,26.0,롯데,34,22,211,2,0,201,11,18,0.991,0,0,0,-
고승민,1루수,-0.606,2023,12.0,롯데,62,54,449 2/3,2,0,390,37,32,0.995,0,0,0,-
한동희,1루수,-0.692,2023,38.0,롯데,22,10,107 2/3,3,0,99,5,11,0.972,0,0,0,-
한동희,3루수,-0.814,2023,6.0,롯데,77,72,574,9,0,43,96,7,0.939,0,0,0,-
정훈,1루수,-1.411,2023,9.0,롯데,66,47,410 1/3,5,0,344,23,30,0.987,0,0,0,-
김민석,중견수,-1.567,2023,1.0,롯데,125,107,933 2/3,1,0,243,3,0,0.996,0,0,0,-
장두성,좌익수,,2023,61.0,롯데,6,0,7,0,0,2,0,0,1.000,0,0,0,-
김동혁,좌익수,,2023,82.0,롯데,1,0,1,0,0,0,0,0,-,0,0,0,-
김동혁,중견수,,2023,72.0,롯데,2,0,2,0,0,0,0,0,-,0,0,0,-
박성한,유격수,1.982,2023,1.0,SSG,128,124,1090 1/3,19,0,218,368,90,0.969,0,0,0,-
김민식,포수,1.445,2023,2.0,SSG,121,87,786 2/3,1,4,601,62,7,0.998,6,65,18,21.7
김성현,2루수,0.594,2023,11.0,SSG,69,44,426,6,0,122,144,42,0.978,0,0,0,-
최준우,2루수,0.475,2023,35.0,SSG,23,13,99,0,0,26,34,9,1.000,0,0,0,-
조형우,포수,0.395,2023,13.0,SSG,55,38,312 2/3,5,3,258,30,5,0.983,4,29,15,34.1
김성현,유격수,0.334,2023,29.0,SSG,26,19,179,4,0,40,53,16,0.959,0,0,0,-
하재훈,좌익수,0.27,2023,20.0,SSG,41,24,253,1,0,63,3,0,0.985,0,0,0,-
최상민,중견수,0.268,2023,43.0,SSG,14,3,56 2/3,0,0,23,0,0,1.000,0,0,0,-
김찬형,유격수,0.147,2023,60.0,SSG,3,1,9,0,0,4,7,1,1.000,0,0,0,-
오태곤,좌익수,0.118,2023,43.0,SSG,14,6,62,1,0,13,0,0,0.929,0,0,0,-
김찬형,2루수,0.117,2023,52.0,SSG,8,3,31 2/3,0,0,9,17,3,1.000,0,0,0,-
이재원,포수,0.084,2023,27.0,SSG,27,15,134,1,0,105,12,0,0.992,0,22,4,15.4
에레디아,중견수,0.077,2023,45.0,SSG,13,11,94 1/3,0,0,21,1,0,1.000,0,0,0,-
고명준,1루수,0.074,2023,69.0,SSG,1,1,5,0,0,7,0,1,1.000,0,0,0,-
하재훈,우익수,0.072,2023,25.0,SSG,28,23,208,1,0,44,2,0,0.979,0,0,0,-
김강민,중견수,0.03,2023,22.0,SSG,33,22,202 1/3,0,0,57,3,1,1.0,0,0,0,-
안상현,유격수,0.028,2023,55.0,SSG,6,0,10,0,0,1,2,1,1.000,0,0,0,-
최상민,우익수,0.027,2023,35.0,SSG,23,2,46 2/3,0,0,13,0,0,1.000,0,0,0,-
이정범,우익수,0.016,2023,60.0,SSG,3,3,18,0,0,3,0,0,1.000,0,0,0,-
고명준,3루수,0.0,2023,69.0,SSG,1,0,1 1/3,0,0,0,0,0,-,0,0,0,-
김건웅,1루수,0.0,2023,69.0,SSG,1,1,9,0,0,6,0,1,1.000,0,0,0,-
강진성,우익수,-0.001,2023,64.0,SSG,2,0,2,0,0,0,0,0,-,0,0,0,-
최지훈,우익수,-0.015,2023,39.0,SSG,19,9,87,0,0,23,2,0,1.000,0,0,0,-
한유섬,좌익수,-0.016,2023,48.0,SSG,11,8,69,1,0,16,0,0,0.941,0,0,0,-
최상민,좌익수,-0.02,2023,57.0,SSG,5,1,11 1/3,0,0,0,0,0,-,0,0,0,-
김정민,우익수,-0.022,2023,57.0,SSG,5,0,8,0,0,2,0,0,1.000,0,0,0,-
안상현,2루수,-0.026,2023,18.0,SSG,45,14,169,2,0,38,54,15,0.979,0,0,0,-
강진성,1루수,-0.04,2023,23.0,SSG,31,27,221 1/3,1,0,221,15,24,0.996,0,0,0,-
하재훈,중견수,-0.069,2023,69.0,SSG,1,1,7,0,0,0,0,0,-,0,0,0,-
안상현,3루수,-0.07,2023,69.0,SSG,1,0,3,0,0,0,1,0,1.000,0,0,0,-
이정범,좌익수,-0.079,2023,60.0,SSG,3,2,7 1/3,0,0,2,1,0,1.000,0,0,0,-
최경모,2루수,-0.086,2023,50.0,SSG,10,1,21,2,0,9,7,4,0.889,0,0,0,-
김강민,우익수,-0.097,2023,59.0,SSG,4,1,13 2/3,0,0,3,0,0,1.000,0,0,0,-
강진성,좌익수,-0.098,2023,52.0,SSG,8,4,33,0,0,7,0,0,1.000,0,0,0,-
에레디아,좌익수,-0.138,2023,5.0,SSG,101,97,843 2/3,5,0,201,10,1,0.977,0,0,0,-
최지훈,좌익수,-0.151,2023,69.0,SSG,1,1,8,0,0,1,0,0,1.000,0,0,0,-
최항,3루수,-0.16,2023,60.0,SSG,3,2,15,2,0,3,2,0,0.714,0,0,0,-
오태곤,우익수,-0.18,2023,35.0,SSG,23,14,124,2,0,26,2,0,0.933,0,0,0,-
최경모,3루수,-0.202,2023,46.0,SSG,12,3,48,3,0,4,8,1,0.800,0,0,0,-
오태곤,중견수,-0.205,2023,46.0,SSG,12,7,56 1/3,1,0,16,0,0,0.941,0,0,0,-
이흥련,포수,-0.21,2023,42.0,SSG,16,4,55,1,0,45,2,1,0.979,1,11,0,0.0
최항,1루수,-0.232,2023,54.0,SSG,7,4,32 1/3,2,0,28,1,6,0.935,0,0,0,-
오태곤,1루수,-0.247,2023,6.0,SSG,80,40,433 2/3,2,0,413,37,59,0.996,0,0,0,-
전의산,1루수,-0.299,2023,18.0,SSG,45,37,296,4,0,268,20,27,0.986,0,0,0,-
최지훈,중견수,-0.3,2023,4.0,SSG,109,100,871 2/3,3,0,225,3,1,0.987,0,0,0,-
김성현,3루수,-0.311,2023,29.0,SSG,26,21,185 2/3,4,0,14,32,7,0.92,0,0,0,-
김찬형,3루수,-0.338,2023,31.0,SSG,25,6,100,3,0,5,14,3,0.864,0,0,0,-
최주환,2루수,-0.355,2023,8.0,SSG,78,69,540 2/3,7,0,131,168,55,0.977,0,0,0,-
추신수,우익수,-0.442,2023,31.0,SSG,25,24,187 1/3,0,0,42,1,0,1.000,0,0,0,-
최주환,1루수,-0.568,2023,17.0,SSG,47,34,293,2,0,265,27,30,0.993,0,0,0,-
최정,3루수,-0.708,2023,3.0,SSG,114,112,934 1/3,13,0,70,175,24,0.95,0,0,0,-
한유섬,우익수,-1.639,2023,7.0,SSG,79,68,593 2/3,3,0,106,5,1,0.974,0,0,0,-
김정민,좌익수,,2023,69.0,SSG,1,0,1,0,0,0,0,0,-,0,0,0,-
최항,2루수,,2023,69.0,SSG,1,0,1,0,0,0,0,0,-,0,0,0,-
최준우,3루수,,2023,69.0,SSG,1,0,1,0,0,0,1,0,1.000,0,0,0,-
최재훈,포수,1.732,2023,2.0,한화,120,106,884 1/3,3,2,704,67,4,0.996,6,60,27,31.0
이도윤,유격수,1.57,2023,4.0,한화,97,90,746,8,0,157,203,43,0.978,0,0,0,-
노시환,3루수,0.758,2023,1.0,한화,122,121,1065 2/3,19,0,114,228,20,0.947,0,0,0,-
이진영,우익수,0.744,2023,5.0,한화,80,53,509 1/3,4,0,127,9,0,0.971,0,0,0,-
문현빈,2루수,0.435,2023,14.0,한화,54,42,358,5,0,77,102,17,0.973,0,0,0,-
박상언,포수,0.431,2023,6.0,한화,79,38,388 2/3,1,1,333,34,3,0.997,4,31,15,32.6
최인호,좌익수,0.324,2023,22.0,한화,37,35,271 1/3,1,0,76,0,0,0.987,0,0,0,-
정은원,2루수,0.295,2023,3.0,한화,101,92,797 2/3,8,0,188,245,57,0.982,0,0,0,-
김태연,우익수,0.292,2023,29.0,한화,30,26,188 2/3,1,0,45,2,1,0.979,0,0,0,-
윌리엄스,우익수,0.277,2023,41.0,한화,21,21,159,2,0,33,1,1,0.944,0,0,0,-
오선진,2루수,0.215,2023,58.0,한화,8,3,30,0,0,14,7,2,1.0,0,0,0,-
이원석,중견수,0.193,2023,10.0,한화,64,25,294 1/3,2,0,93,3,1,0.98,0,0,0,-
노수광,중견수,0.154,2023,63.0,한화,7,4,41 1/3,0,0,10,0,0,1.000,0,0,0,-
이진영,좌익수,0.149,2023,41.0,한화,21,15,140 1/3,1,0,34,0,0,0.971,0,0,0,-
이도윤,2루수,0.121,2023,49.0,한화,15,2,57,0,0,14,22,2,1.0,0,0,0,-
박정현,유격수,0.116,2023,25.0,한화,32,20,186,7,0,37,47,11,0.923,0,0,0,-
김태연,2루수,0.1,2023,64.0,한화,6,5,41,1,0,8,21,4,0.967,0,0,0,-
권광민,1루수,0.092,2023,58.0,한화,8,1,20,1,0,20,2,2,0.957,0,0,0,-
문현빈,유격수,0.091,2023,56.0,한화,9,5,48,2,0,10,13,3,0.92,0,0,0,-
오그레디,좌익수,0.078,2023,49.0,한화,15,15,126 2/3,0,0,36,1,0,1.0,0,0,0,-
김태연,3루수,0.065,2023,56.0,한화,9,4,38,0,0,3,4,1,1.0,0,0,0,-
이명기,좌익수,0.063,2023,79.0,한화,2,1,14,1,0,5,0,0,0.833,0,0,0,-
이재용,포수,0.048,2023,79.0,한화,2,0,4,0,0,2,0,0,1.000,0,0,0,-
채은성,우익수,0.044,2023,36.0,한화,23,22,171 1/3,1,0,34,2,0,0.973,0,0,0,-
이민준,유격수,0.039,2023,69.0,한화,4,0,8,0,0,1,1,0,1.000,0,0,0,-
유로결,좌익수,0.038,2023,58.0,한화,8,3,33,0,0,7,0,0,1.000,0,0,0,-
박정현,2루수,0.029,2023,79.0,한화,2,0,7,0,0,1,0,0,1.000,0,0,0,-
오선진,3루수,0.023,2023,29.0,한화,30,13,127,2,0,12,24,2,0.947,0,0,0,-
김인환,좌익수,0.022,2023,84.0,한화,1,0,2,0,0,0,0,0,-,0,0,0,-
유로결,우익수,0.016,2023,51.0,한화,14,8,80,0,0,12,1,0,1.0,0,0,0,-
문현빈,3루수,0.016,2023,84.0,한화,1,0,1,0,0,1,1,0,1.000,0,0,0,-
유상빈,우익수,0.01,2023,84.0,한화,1,1,8,0,0,1,0,0,1.000,0,0,0,-
장진혁,좌익수,0.001,2023,32.0,한화,27,17,153 2/3,1,0,32,1,0,0.971,0,0,0,-
오선진,1루수,0.0,2023,64.0,한화,6,2,25,0,0,20,1,4,1.000,0,0,0,-
권광민,우익수,-0.004,2023,73.0,한화,3,0,4,0,0,1,0,0,1.000,0,0,0,-
노시환,1루수,-0.007,2023,73.0,한화,3,0,4,0,0,2,1,1,1.000,0,0,0,-
장운호,좌익수,-0.013,2023,84.0,한화,1,1,6,0,0,1,0,0,1.000,0,0,0,-
김태연,1루수,-0.015,2023,25.0,한화,32,23,191,1,0,189,12,18,0.995,0,0,0,-
이원석,우익수,-0.015,2023,52.0,한화,12,2,42 1/3,0,0,8,0,0,1.0,0,0,0,-
장진혁,우익수,-0.017,2023,45.0,한화,17,6,79,0,0,17,0,0,1.0,0,0,0,-
이도윤,3루수,-0.022,2023,73.0,한화,3,0,6,0,0,1,1,0,1.000,0,0,0,-
이성곤,1루수,-0.03,2023,84.0,한화,1,0,3,0,0,3,0,1,1.000,0,0,0,-
이명기,우익수,-0.037,2023,79.0,한화,2,1,9,0,0,3,0,0,1.000,0,0,0,-
박정현,1루수,-0.05,2023,58.0,한화,8,1,16,0,0,13,0,0,1.0,0,0,0,-
권광민,좌익수,-0.066,2023,32.0,한화,27,6,97 2/3,0,0,20,0,0,1.0,0,0,0,-
이상혁,중견수,-0.082,2023,79.0,한화,2,0,6,0,0,2,0,0,1.000,0,0,0,-
유로결,중견수,-0.101,2023,67.0,한화,5,3,21,0,0,5,0,0,1.000,0,0,0,-
허관회,포수,-0.101,2023,58.0,한화,8,0,14 2/3,1,0,14,0,0,0.933,0,3,0,0.0
장운호,우익수,-0.108,2023,73.0,한화,3,2,22,0,0,5,0,0,1.000,0,0,0,-
박정현,3루수,-0.134,2023,52.0,한화,12,6,53,2,0,9,5,0,0.875,0,0,0,-
오그레디,우익수,-0.184,2023,69.0,한화,4,2,19,1,0,3,0,0,0.750,0,0,0,-
김건,1루수,-0.186,2023,84.0,한화,1,1,9,1,0,2,1,0,0.750,0,0,0,-
노수광,좌익수,-0.22,2023,36.0,한화,23,15,142,0,0,27,0,0,1.0,0,0,0,-
김인환,1루수,-0.229,2023,11.0,한화,58,48,420 1/3,5,0,357,30,29,0.987,0,0,0,-
하주석,유격수,-0.279,2023,36.0,한화,23,4,84,2,0,11,23,3,0.944,0,0,0,-
장진혁,중견수,-0.315,2023,31.0,한화,29,17,155 2/3,0,0,36,0,0,1.0,0,0,0,-
이진영,중견수,-0.327,2023,28.0,한화,31,27,195 1/3,0,0,54,2,1,1.0,0,0,0,-
오선진,유격수,-0.449,2023,20.0,한화,40,25,219 2/3,2,0,32,52,13,0.977,0,0,0,-
문현빈,중견수,-0.568,2023,9.0,한화,70,64,519,2,0,129,2,1,0.985,0,0,0,-
권광민,중견수,-0.639,2023,45.0,한화,17,4,59,2,0,16,0,0,0.889,0,0,0,-
채은성,1루수,-1.143,2023,7.0,한화,76,68,603 1/3,4,0,540,30,40,0.993,0,0,0,-
윌리엄스,좌익수,-1.41,2023,22.0,한화,37,36,303,1,0,70,2,0,0.986,0,0,0,-
장지승,좌익수,,2023,84.0,한화,1,0,2,0,0,0,0,0,-,0,0,0,-
김건,3루수,,2023,84.0,한화,1,0,1,0,0,0,0,0,-,0,0,0,-
김건,2루수,,2023,84.0,한화,1,0,1,0,0,1,0,0,1.000,0,0,0,-
박찬호,유격수,2.093,2023,,KIA,128,121,1042 2/3,14,0,206,303,68,0.973,0,0,0,-
김호령,중견수,1.152,2023,,KIA,68,22,288 1/3,1,0,97,0,0,0.990,0,0,0,-
김도영,3루수,1.12,2023,,KIA,81,81,695 1/3,11,0,68,140,16,0.950,0,0,0,-
소크라테스,중견수,0.697,2023,,KIA,113,106,827 1/3,2,0,249,2,0,0.992,0,0,0,-
김태군,포수,0.686,2023,,KIA,87,72,619,4,0,462,47,6,0.992,3,42,13,23.6
김규성,유격수,0.578,2023,,KIA,33,20,187 1/3,2,0,45,63,22,0.982,0,0,0,-
한준수,포수,0.526,2023,,KIA,45,22,208 2/3,0,3,151,15,1,1.000,1,17,4,19.0
신범수,포수,0.198,2023,,KIA,35,26,238,0,0,191,10,4,1.000,5,19,2,9.5
이우성,우익수,0.181,2023,,KIA,69,54,429 2/3,0,0,102,4,1,1.000,0,0,0,-
김선우,포수,0.143,2023,,KIA,5,1,21,0,0,18,1,1,1.000,0,3,1,25.0
최정용,3루수,0.124,2023,,KIA,9,3,38,0,0,8,14,0,1.000,0,0,0,-
이창진,우익수,0.115,2023,,KIA,16,13,96 1/3,0,0,18,3,1,1.000,0,0,0,-
박정우,우익수,0.114,2023,,KIA,13,1,28 1/3,0,0,6,0,0,1.000,0,0,0,-
최원준,우익수,0.065,2023,,KIA,7,5,43,0,0,8,0,0,1.000,0,0,0,-
주효상,포수,0.063,2023,,KIA,18,11,90,0,0,88,7,3,1.000,0,9,3,25.0
최정용,2루수,0.061,2023,,KIA,37,4,85 1/3,1,0,13,34,7,0.979,0,0,0,-
홍종표,2루수,0.058,2023,,KIA,13,1,25,0,0,2,7,1,1.000,0,0,0,-
이창진,3루수,0.033,2023,,KIA,1,0,3,0,0,0,1,0,1.000,0,0,0,-
최원준,중견수,0.031,2023,,KIA,21,13,125,1,0,46,0,0,0.979,0,0,0,-
김규성,1루수,0.023,2023,,KIA,17,5,61 2/3,0,0,62,3,5,1.000,0,0,0,-
김선빈,2루수,0.013,2023,,KIA,114,111,895 1/3,7,0,180,270,74,0.985,0,0,0,-
한승택,포수,0.004,2023,,KIA,48,32,273 1/3,2,3,223,18,3,0.992,3,19,3,13.6
황대인,1루수,0.001,2023,,KIA,55,50,389 1/3,3,0,355,33,34,0.992,0,0,0,-
최원준,좌익수,-0.005,2023,,KIA,4,3,22,0,0,6,0,0,1.000,0,0,0,-
김석환,좌익수,-0.024,2023,,KIA,5,1,17 1/3,0,0,2,0,0,1.000,0,0,0,-
윤도현,3루수,-0.041,2023,,KIA,1,0,5,1,0,1,0,0,0.500,0,0,0,-
홍종표,유격수,-0.048,2023,,KIA,8,0,9,0,0,5,2,1,1.000,0,0,0,-
이창진,중견수,-0.052,2023,,KIA,5,3,26 1/3,0,0,8,0,0,1.000,0,0,0,-
소크라테스,우익수,-0.053,2023,,KIA,54,22,261,3,0,63,1,0,0.955,0,0,0,-
김규성,3루수,-0.065,2023,,KIA,7,0,15 1/3,0,0,2,1,0,1.000,0,0,0,-
이우성,좌익수,-0.094,2023,,KIA,59,39,363 2/3,1,0,75,0,0,0.987,0,0,0,-
김도영,유격수,-0.1,2023,,KIA,4,3,27,2,0,3,6,0,0.818,0,0,0,-
박찬호,2루수,-0.118,2023,,KIA,1,0,3,1,0,0,0,0,0.000,0,0,0,-
김석환,1루수,-0.139,2023,,KIA,4,4,34 1/3,0,0,31,1,4,1.000,0,0,0,-
오선우,1루수,-0.155,2023,,KIA,29,4,82 2/3,1,0,89,3,10,0.989,0,0,0,-
소크라테스,좌익수,-0.169,2023,,KIA,33,12,118 2/3,2,0,33,0,0,0.943,0,0,0,-
김규성,2루수,-0.174,2023,,KIA,48,21,208 1/3,6,0,42,54,9,0.941,0,0,0,-
변우혁,3루수,-0.197,2023,,KIA,20,12,104 2/3,4,0,6,18,3,0.857,0,0,0,-
고종욱,좌익수,-0.281,2023,,KIA,45,35,248 1/3,2,0,54,3,0,0.966,0,0,0,-
이창진,좌익수,-0.364,2023,,KIA,69,40,392,1,0,92,2,0,0.989,0,0,0,-
변우혁,1루수,-0.576,2023,,KIA,55,44,358,5,0,311,24,42,0.985,0,0,0,-
최원준,1루수,-0.577,2023,,KIA,39,35,321,7,0,289,15,24,0.977,0,0,0,-
